response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Janie,viewing,keys,"I know. If she drop it, she need to keep looking it very hard [Okay]",NA,incorrect_response,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Janie,viewing,bedroom,"I know, because she's too late, because she's brushing her teeth too long, and getting the lip on and then she's too late and then the light got switched off by the sun and then it was very too dark and too late and cannot see anything at all and it will be too scary.",NA,incorrect_response,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Janie,viewing,cow,"I don't know. [Try] Um, I just don't know [Okay, it's fine]",NA,incorrect_noresponse,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Jiayi,container,potato,"[Did you hear the question?] Oh no... Because I have more and more than Tom's bag, and then on Tom's bag, I only just have one bag.",NA,incorrect_noresponse,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Jiayi,container,cup,"Um, because I have a scrawl.",NA,incorrect_noresponse,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Jiayi,container,bucket,"[How could that be? Don't click yet, answer first] Um I don't know [Do you want to hear the question again?] Uhum *replays question* Because... Uhm, because she supposed to use her hand or not she would drop it at the carpet. Because, hm, need to use the hand, because the bucket doesn't have a cap or the scrawl. Or we have a handle. It doesn't have any water inside, so just clear. Just clear bucket. Because, hm, need to use the hand, because the bucket doesn't have a cap or the scrawl. Or we have a handle.",NA,incorrect_response,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Cecilia,gender,teacher,"Because she's at home, and because she's at home, because, um, um, because only the other sister is on the artist, so the little sister cannot go with the artist, so, because she's not good at painting.",NA,incorrect_response,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Cecilia,gender,basketball,"Um, because the scorer lost with the basketball.",NA,incorrect_response,NA
94f1b131-f04a-4027-ba90-ccb9b9cc76d5,Cecilia,gender,firefighter,"Because she didn't eat well, she didn't drink well, she didn't sleep well.",NA,incorrect_response,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Cecilia,gender,teacher,"[How could it be?] I don't know [Do you want to hear it again] No [Can you guess? How could it be?] No [Say something. *pause* We'll play it again.] *replays question* [How could it be?] A brother [A brother. And what else? Can you tell me more about it?] Mommy and brother and, and sister and daddy, and soso, and a baby [Okay.] *unclear audio* [So how could it be?] Hmm... Maybe will try, will try somebody else. [Okay.]",NA,incorrect_response,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Cecilia,gender,firefighter,"I don't know [Do you wanna listen to it one more time?] *nods* *replays question* [How could it be?] A sister rabbit? [Just what?] Sister rabbit? [Its just a rabbit? The brother?] *unclear audio* and a baby, and the momma *unclear audio* and a sister, she hold it *unclear audio*",NA,incorrect_response,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Cecilia,gender,basketball,I don't know [Want to hear one more time?] Yeah. [Okay.] *replays question* A baby [A baby what?] A baby. Baby sister [Baby sister. And then what? Can you tell me more about it?] No.,NA,incorrect_response,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Jiayi,container,cup,"*unclear audio* [What?] *unclear audio* [A cat?] A cat and a doggie. And a baby [Listen one more time] *shakes head* [The tissue did not get wet. how could it be?] I don't want to do it again. [Listen one more time.] *replays question* [The T-shirt did not get wet. How could that be?] I don't want to do it again. [Okay, don't do it again. So how could it be?] The cat, the doggie and the baby. [The cat, the doggie and the baby?] Hmm. [What did they do?] Baby *unclear audio* and water to get her sister wet! [Okay.]",NA,incorrect_noresponse,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Jiayi,container,bucket,"[Say something] I don't know [Did you hear the question?] *shakes head* [Then you need to hear the question] *replays question* Hmm... Cat? [Not a single drop of water was spilled. How could that be?] A cat. The cat spilled the water. The cat water, and then she didn't have the water, she had a wunch [Okay]",NA,incorrect_noresponse,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Jiayi,container,potato,A mister turtle [What? Mister turtle?] *nods*,NA,incorrect_response,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Janie,viewing,bedroom,"With the light turn on? Then turned dark because not working, because is booging. [Okay.] Because that means...",NA,incorrect_response,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Janie,viewing,keys,When is dark [How could she see her key?] With a phone light? [Okay.],NA,incorrect_response,NA
aaf22ace-a58a-44ae-aa45-e0c5736720f2,Janie,viewing,cow,"I don't know [Can you guess? This is the last question. Can you guess?] No [Do you want to hear it one more time?] Nah. *replays question* [How could the driver see the cow?] A baby. [A baby what?] A baby sister. [A baby sister what?] A baby bear is a sister. [And what? Can you tell me more about it?] And mama was holding it. [And mama was holding it?] Hmm. [Okay.] With papa. [With papa, okay?] *unclear audio*",NA,incorrect_response,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Jiayi,container,potato,"[How can this be? You want to play it again?] Yeah [If you want to think about it, you can click the blue button] Because the other one, have less the... Have less heavy things in it. [Because the other one has less heavy things in it?]",NA,alternative_solution,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Jiayi,container,cup,Because all the milk spilled. [All the milk spilled?],NA,incorrect_response,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Jiayi,container,bucket,"Because, uhm, he's spot a different one?",NA,incorrect_response,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Cecilia,gender,firefighter,Because he is the latest one?,NA,incorrect_response,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Cecilia,gender,basketball,"Because the, the person is not good at hoping",NA,incorrect_response,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Cecilia,gender,teacher,Because he not just real sister.,NA,alternative_solution,Partially correct?
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Janie,viewing,bedroom,"Ok. Walked really fast, while *unclear audio* the other one walked really slow",NA,incorrect_response,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Janie,viewing,keys,Because it's not night time yet. Because it's too sunny.,NA,target_solution,NA
91486bd4-1e86-45ab-ae0e-0739fc6f79b8,Janie,viewing,cow,Because he really close to it,NA,incorrect_response,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Janie,viewing,bedroom,"Number one, number two, number four, number five, number six, number seven, number eight, number nine, nine. Nine questions asked over here [This one is a...] Bunny! *sneezes* [Do you want to replay?] No. I don't know. [You can guess] Hmm.. I don't even know the an... I'm still confused with it. I'm always confused [Do you want to replay?] Yeah *replays question* Oh.. So like it cannot bet, right? [Uhum] Like it cannot let... [Hm] Oh, so like, he couldn't get a *foreign language* and slooowly walk [Towards the bed?] But *foreign language* [Yes, they're asking how did he go?] Oh, he walks slowly. [So he walked slowly?] Oh no, or *foreign language* [You have to talk in English] Maybe his dad turned off the light? [Hmm.. okay]",NA,incorrect_response,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Janie,viewing,cow,"Uhm.. Cause he had glasses, and he could see the cow?",NA,incorrect_response,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Janie,viewing,keys,Maybe like she! When she was looking for the keys she looked outside the door and there were her keys were very small but she had glasses so she can look down to the keys.,NA,incorrect_response,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Cecilia,gender,firefighter,"Uhm.. re-play. [Replay?] *replays question* I think, like they are thinking they're brothers, and.. Maybe like, uhm.. Like they have the similar and every clothes same, but they're not brothers.",NA,incorrect_response,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Cecilia,gender,basketball,"Uhm, maybe it was daytime so, no boys scored no points, because they were not strong.",NA,incorrect_response,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Cecilia,gender,teacher,"Because, me, uhm, because, uhm, she has no sister, that means, he, uhm, he is a brother.",NA,target_solution,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Jiayi,container,bucket,"Because, he was outside, and, the bucket like was not very that far maybe.",NA,incorrect_response,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Jiayi,container,potato,"Maaaybe like, he had no potatoes. [Do you want to replay?] In his bag.",NA,target_solution,NA
e2f8eaf4-c9d9-40b0-89e6-9ec7b78c23c6,Jiayi,container,cup,"Maybe because she'd ha... She, her, sipper was closed, or she didn't have any water.",NA,incorrect_response,NA
498478ae-3119-4180-b550-798381b633de,Cecilia,gender,basketball,"Hmm.. Maybe they threw it ooover the net. [Oh, they threw it over the net?] Yeah. I said maybe. [Is that your whole answer?] Yeah [Ok]",NA,incorrect_response,NA
498478ae-3119-4180-b550-798381b633de,Cecilia,gender,teacher,"Hmm.. Maybe he don't know them yet. [Maybe he doesn't know them yet?] Yeah, that's what I said. [Okay, that's your whole answer?] Yeah.",NA,incorrect_response,NA
498478ae-3119-4180-b550-798381b633de,Cecilia,gender,firefighter,"[Ready?] Yeah *pause* Maybe he's not old enough. [Not old enough to be a brother?] Uh-um, that's my whole answer.",NA,incorrect_response,NA
498478ae-3119-4180-b550-798381b633de,Jiayi,container,bucket,Maybe it was empty! [Maybe it was empty?] Yeah. [Okay.],NA,target_solution,NA
498478ae-3119-4180-b550-798381b633de,Jiayi,container,cup,Maybe... all the water- maybe the cup had a hole in the bottom. [Maybe the cup had a hole in the bottom?] Yeah. And it...,NA,incorrect_response,NA
498478ae-3119-4180-b550-798381b633de,Jiayi,container,potato,Maybe his bag has more of them [His bag has more potatoes?] Uh-um. [Who's bag?] The one *unclear audio* [Bernie?] Yeah.,NA,alternative_solution,NA
498478ae-3119-4180-b550-798381b633de,Janie,viewing,cow,Uhm.. Maybe he turned his lights later. [Maybe he turned on his lights later?] Uh-um.,NA,incorrect_response,NA
498478ae-3119-4180-b550-798381b633de,Janie,viewing,bedroom,"Uhm.. Maybe the power went out after he went to bed. [Oh, the power went out after he went to bed?] Uh-um.",NA,alternative_solution,~ similar to one written on the doc: “Because the light turned off veeeery slowly.” (dimming lights exist)
498478ae-3119-4180-b550-798381b633de,Janie,viewing,keys,They were (under/on the) ground! [They were on the ground? How could she see them?] With her eyes! *smile*,NA,incorrect_response,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Jiayi,container,potato,"[How can it be? Say your answer] Uhm.. Since she got more than Barney, *unclear audio*, second. [*unclear audio* answers]",NA,incorrect_response,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Jiayi,container,bucket,There was no water in the bucket.,NA,target_solution,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Jiayi,container,cup,"[How could that be?] I don't know. [Okay, click next]",NA,incorrect_noresponse,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Cecilia,gender,firefighter,I don't know.,NA,incorrect_noresponse,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Cecilia,gender,teacher,I don't know.,NA,incorrect_noresponse,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Cecilia,gender,basketball,The girls scored all the points.,NA,target_solution,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Janie,viewing,bedroom,Since she didn't do it.,NA,incorrect_response,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Janie,viewing,cow,He had a good eyesight.,NA,incorrect_response,NA
f4903cb7-eae4-4b52-813f-4d59dc57c94b,Janie,viewing,keys,It was still day,NA,target_solution,NA
2de353e6-79d5-44d4-ae30-e509e99d1807,Cecilia,gender,firefighter,"[What do you think?] Uhm... Small brother, not *unclear audio* [I don't know, how could this be, right? It's asking you who brought the sharing pizza. The older brother is the uhm, okay, let's just listen to it again.] The older brother and the younger bro... The younger brother no-, not *unclear audio*",NA,incorrect_noresponse,repeated riddle
2de353e6-79d5-44d4-ae30-e509e99d1807,Cecilia,gender,basketball,"Uhm... Boys not the long to... Aaargh *pause* The, the the boy, not has more points. Has more points.",NA,incorrect_response,did not solve the riddle correctly
2de353e6-79d5-44d4-ae30-e509e99d1807,Cecilia,gender,teacher,[How could this be?] Don't know. [You don't know?],NA,incorrect_noresponse,NA
2de353e6-79d5-44d4-ae30-e509e99d1807,Janie,viewing,bedroom,"*unclear audio* [Hmm?] [How, baby?, how? You need to tell me how. Even you don't know, you say you don't know, right?] *mumbling* [You try to think. Maybe you try to think what the answer.] *mumbling* [What do you think? How did the Timmy?] *mumbling* [Okay, let's listen to one last time. Okay? Okay, let's listen to it one last time] *replays queation* [How?] I don't know. [Okay.]",NA,incorrect_noresponse,NA
2de353e6-79d5-44d4-ae30-e509e99d1807,Janie,viewing,cow,"The light. [Because of the light?] No, because he needs the flashing light. [He needs the flashing light?]",NA,incorrect_response,NA
2de353e6-79d5-44d4-ae30-e509e99d1807,Janie,viewing,keys,She looked down. [But how? She looked down to see her keys?] Uhum.,NA,incorrect_response,NA
2de353e6-79d5-44d4-ae30-e509e99d1807,Jiayi,container,potato,[How could this be?] I don't know. [You don't know? Maybe try to think.],NA,incorrect_noresponse,NA
2de353e6-79d5-44d4-ae30-e509e99d1807,Jiayi,container,cup,Because... [You didn't listen to this one.] But you let me.,NA,incorrect_noresponse,NA
2de353e6-79d5-44d4-ae30-e509e99d1807,Jiayi,container,bucket,"Because, becaaaaause because [How could this be?] Because, because, because the bucket doesn't break. [Because the bucket doesn't break? Okay, that's...]",NA,incorrect_response,NA
9d7f7c7b-10ef-4c84-9c63-9f13ad9eff96,Jiayi,container,cup,"Maybe it's her... It has a lid on top? Cus the juice went on the floor, and then it went in the tub?",NA,incorrect_response,NA
9d7f7c7b-10ef-4c84-9c63-9f13ad9eff96,Jiayi,container,potato,"Maybe... he has more energy than he thought, and he was playing hide and seek with his friend?",NA,incorrect_response,NA
9d7f7c7b-10ef-4c84-9c63-9f13ad9eff96,Jiayi,container,bucket,Maybe it has a harder lid on it?,NA,alternative_solution,NA
9d7f7c7b-10ef-4c84-9c63-9f13ad9eff96,Janie,viewing,keys,*no response*,NA,incorrect_response,NA
9d7f7c7b-10ef-4c84-9c63-9f13ad9eff96,Janie,viewing,bedroom,maybe it's a...[set up please] because he's asleep and he a swing into his bed.,NA,target_solution,NA
9d7f7c7b-10ef-4c84-9c63-9f13ad9eff96,Janie,viewing,cow,"Maybe he realized he not turned it on and he turned it on... Maybe, maybe it was daytime? And it still had light.",NA,incorrect_response,quesiton seemed to be incorrectly labled?
