response_uuid,response_video_privacy,response_databrary,gender,languages,child_hashed_id,trial_num,questionAndResponseDuration,parentCode,question_set,question_id,age_months,trial_number,transcriber_id,response_transcript,feedback_transcript,transcriber_comments,trial_exclusion_reason,parentCode_judgedBy,coder_id,response_category
0e370f85-dd3f-4a4e-ab7a-518b84b71fed,private,no,m,en,TSW6JD,4,28.149,different,container,potato,41,5,Julio,"Because Tom had one, then he needed two, then one have three, that's why.",*no reaction*,NA,include,parent,Jiayi,incorrect_response
0e370f85-dd3f-4a4e-ab7a-518b84b71fed,private,no,m,en,TSW6JD,5,24.655,different,container,cup,41,6,Julio,Because she didn't eat her *unclear audio* papers. That's why,*no reaction*,NA,include,parent,Jiayi,incorrect_response
0e370f85-dd3f-4a4e-ab7a-518b84b71fed,private,no,m,en,TSW6JD,6,57.661,different,gender,basketball,41,7,Julio,"*unclear audio* [Uhm, we'll do your answer if you need to replay you can press the blue button] *replays question* Because the football, the basketball team didn't knock down people, so that's why they got so points [Because why?] Because it... Because [And can you click next?] Because.","Two, three, four, five, six, seven, eight, and now we've got seven! [Nice!] Seven dogs! [Good job. You click next when you're ready.]",NA,include,parent,Cecilia,incorrect_response
0e370f85-dd3f-4a4e-ab7a-518b84b71fed,private,no,m,en,TSW6JD,7,30.999,different,gender,firefighter,41,8,Julio,"Maybe cause they didn't... Uh, magic [Magic? You think that's it?] Maybe cause it was magic.","Maybe because I'm *unclear audio* [Okay, now you can click next]",NA,include,parent,Cecilia,incorrect_response
0e370f85-dd3f-4a4e-ab7a-518b84b71fed,private,no,m,en,TSW6JD,8,40.136,different,gender,teacher,41,9,Julio,"Maybe she pretended she had the, uh, uh, what is it called? A stuff, and the, want to get us together, she's a teacher, that's why.","This is for you. [Yes, it is. Thank you. Okay then you can press next.]",NA,include,parent,Cecilia,incorrect_response
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,0,35.063,different,viewing,cow,63,1,Julio,They move out the road? Cow?,*no reaction*,NA,include,parent,Julio,incorrect_response
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,1,30.082,different,viewing,keys,63,2,Julio,A light?,[Listen carefully],NA,include,parent,Julio,incorrect_response
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,2,32.035,different,viewing,bedroom,63,3,Julio,So he walked in the dark? Maybe?,*no reaction*,NA,include,parent,Julio,incorrect_response
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,3,18.902,different,container,cup,63,4,Julio,*no response*,*no reaction*,NA,skipped trial,parent,NA,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,4,21.698,different,container,bucket,63,5,Julio,Drop a toilet down? [I'm not talking about toilets] Sorry.,Penguin!,NA,include,parent,Janie,incorrect_response
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,5,21.168,different,container,potato,63,6,Julio,Um... Dolly? In the tidal bath?,*no reaction*,NA,include,parent,Janie,incorrect_response
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,6,20.011,different,gender,basketball,63,7,Julio,Mimo in the bucket?,[Listen to what they are saying] Nah,NA,include,parent,Janie,incorrect_response
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,7,19.139,different,gender,firefighter,63,8,Julio,*no response*,[You need to listen to what they're talking about] I am [You need to listen to what they're talking about],NA,skipped trial,parent,NA,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,private,yes,f,en,R4UcMJ,8,21.22,different,gender,teacher,63,9,Julio,They pay?,*no reaction*,NA,include,parent,Julio,incorrect_response
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,0,33.848,different,viewing,bedroom,68,1,Julio,His room wasn't very wide [Humm],*no reaction*,NA,include,parent,Janie,incorrect_response
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,1,61.008,no_answer,viewing,keys,68,2,Julio,I don't know [Take a guess. Or just think about whats confusing you or whatever] I just don't know [Explain whats making it hard] I don't know. like there is... I don't know [Do you want to hear the question again?] No [Do you remember the whole thing?] *nods* [What happened then?] I don't know it [I'm thinking that if you talk through it again you might be able to come up with a reason] I don't,"[This isn't going to work like that. If you're just going to say no. See, the sun was still out. Please don't have them melt down like this for a question, or we're going to quit]",*fussy* child behavior,include,parent,Janie,incorrect_noresponse
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,2,47.855,similar,viewing,cow,68,3,Julio,"The moon is out, you said that yourself [But they said how did the driver see the cow, if the moon is not out] Because he can see, if the moon is not out because of the sun [Oh, well you didn't say that part, because the sun was out?] *nods*",*no reaction*,NA,include,parent,Janie,target_solution
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,3,47.044,similar,container,potato,68,4,Julio,"There's a different product in, in the three bags [Hmm]",[You said sort of something similar],NA,include,parent,Jiayi,alternative_solution
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,4,21.698,different,container,cup,68,5,Julio,"It had a top, or a lid on it [A lid on it?] Uhum",*no reaction*,NA,include,parent,Jiayi,incorrect_response
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,5,20.115,similar,container,bucket,68,6,Julio,There was no water in it,*no reaction*,NA,include,parent,Jiayi,target_solution
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,6,52.023,similar,gender,basketball,68,7,Julio,"I do not [Do you need to hear it again?] No [I wasn't listening, so I didn't hear them] It was, so...Somewhat, a team won with more than 30 points, but no one scored [Hmm] I do not know [I want to hear, I want to listen... Hmmm] All the girls scored points! [Oh, very good]","[Very good! See, sometimes listening a second time helps, right?]",NA,include,parent,Cecilia,target_solution
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,7,32.898,different,gender,teacher,68,8,Julio,"Um, umm, the artist was lying [Hahaha]","Ooh [You didn't think of that, right?]",NA,include,parent,resolved,alternative_solution
f2bfb7d4-123d-4d06-863d-d35aea29ddbc,private,no,m,en nl,6BSMQ4,8,19.158,similar,gender,firefighter,68,9,Julio,Its... The younger one is the sister of the other one [Humm],*no reaction*,NA,include,parent,Cecilia,target_solution
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,0,30.84,different,gender,basketball,59,1,Kacper,"Hmm.. Maybe they threw it ooover the net. [Oh, they threw it over the net?] Yeah. I said maybe. [Is that your whole answer?] Yeah [Ok]",*no reaction*,Sibling distracting in the foreground.,include,parent,Cecilia,incorrect_response
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,1,33.368,different,gender,teacher,59,2,Kacper,"Hmm.. Maybe he don't know them yet. [Maybe he doesn't know them yet?] Yeah, that's what I said. [Okay, that's your whole answer?] Yeah.",*no reaction*,NA,include,parent,Cecilia,incorrect_response
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,2,24.279,different,gender,firefighter,59,3,Kacper,"[Ready?] Yeah *pause* Maybe he's not old enough. [Not old enough to be a brother?] Uh-um, that's my whole answer.",*no reaction*,NA,include,parent,Cecilia,incorrect_response
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,3,21.166,similar,container,bucket,59,4,Kacper,Maybe it was empty! [Maybe it was empty?] Yeah. [Okay.],[Huh-huh! You got it!] Yeah! Some more! *smile*,NA,include,parent,Jiayi,target_solution
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,4,24.706,different,container,cup,59,5,Kacper,Maybe... all the water- maybe the cup had a hole in the bottom. [Maybe the cup had a hole in the bottom?] Yeah. And it...,[Oh-oh-oh!] *distraction* Why do you press something different? [Because you said something different from what the answer was.],"Increasing sibling distractions in the foreground, albeit the participant is able to maintain focus.",include,parent,Jiayi,incorrect_response
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,5,32.2,different,container,potato,59,6,Kacper,Maybe his bag has more of them [His bag has more potatoes?] Uh-um. [Who's bag?] The one *unclear audio* [Bernie?] Yeah.,No potatoes in bag?! *distraction* The bag has no potatoes in them!,NA,include,parent,Jiayi,alternative_solution
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,6,38.975,different,viewing,cow,59,7,Kacper,Uhm.. Maybe he turned his lights later. [Maybe he turned on his lights later?] Uh-um.,*smile* [*talks to another child that was shouting in the background*,NA,include,parent,Janie,incorrect_response
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,7,36.147,different,viewing,bedroom,59,8,Kacper,"Uhm.. Maybe the power went out after he went to bed. [Oh, the power went out after he went to bed?] Uh-um.",*no reaction*,NA,include,parent,resolved,alternative_solution
498478ae-3119-4180-b550-798381b633de,scientific,yes,m,en,4cHLH4,8,34.461,different,viewing,keys,59,9,Kacper,They were (under/on the) ground! [They were on the ground? How could she see them?] With her eyes! *smile*,*no reaction*,NA,include,parent,Janie,incorrect_response
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,0,33.249,similar,container,cup,60,1,Julio,"Cause it was empty [Cause it was empty?] Wait, no. Because it was probably dry water [Cause it was dry water?] Uhum",Oooh.,NA,include,parent,Jiayi,incorrect_response
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,1,26.286,different,container,bucket,60,2,Julio,"Because it has lid, and it was closed lid [It had a closed lid?] Yeah",Aaah.,NA,include,parent,Jiayi,alternative_solution
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,2,58.512,different,container,potato,60,3,Julio,"Cause he has like, forty-one bags [Say it again? Three bags but one?] I said forty-one bags [Say it again? Because one had three and the other person had one] Because there was probably bags inside [Bag inside what?] The bags. But heavy [So there's more bags in the heavy one? Is that your final answer?] No, I said there was lot of tiny bags inside",*no reaction*,NA,include,parent,Jiayi,incorrect_response
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,3,29.95,different,viewing,bedroom,60,4,Julio,Because the light was still on,*no reaction*,NA,include,parent,Janie,incorrect_response
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,4,33.563,different,viewing,cow,60,5,Julio,[How could the driver see the cow? How could the driver see the cow?] Because it was so big!,*no reaction*,NA,include,parent,Janie,incorrect_response
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,5,30.04,similar,viewing,keys,60,6,Julio,Because it was still daytime!,I was correct [Uhum] That was the only one that is correct.,NA,include,parent,Janie,target_solution
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,6,29.147,different,gender,teacher,60,7,Julio,[How could that be?] Because she probably died! [because she died?] Maybe she died,*fussy*,NA,include,parent,Cecilia,incorrect_response
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,7,28.425,different,gender,basketball,60,8,Julio,Because the boys were probably out! *fussy*,*no reaction*,Child left the framing and does not want to engage in the study,include,parent,Cecilia,incorrect_response
434b9bff-4fe1-47e6-85b0-a40a555d39b2,public,yes,f,en,ES3WBQ,8,27.419,different,gender,firefighter,60,9,Julio,Because maybe... The other needs to do jobs [Is that your final answer?] Yes!,*no reaction*,NA,include,parent,Cecilia,incorrect_response
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,0,35.057,different,viewing,bedroom,66,1,Julio,Because... he ran fast? [Because he ran fast],*no reaction*,NA,include,parent,Janie,incorrect_response
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,1,35.5,different,viewing,keys,66,2,Julio,Uhm... Because she saw them in the dark? [She saw them in the dark?],*no reaction*,NA,include,parent,Janie,incorrect_response
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,2,32.543,similar,viewing,cow,66,3,Julio,Because the sun was still up?,[The sun was still up! Good job],NA,include,parent,Janie,target_solution
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,3,21.88,similar,gender,basketball,66,4,Julio,Because the girls won so much?,[You said that! Because the girls did it],NA,include,parent,Cecilia,target_solution
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,4,28.528,different,gender,teacher,66,5,Julio,Because she was just kidding that that was her sister [She was just telling a joke?],Oh!,NA,include,parent,Cecilia,incorrect_response
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,5,46.32,different,gender,firefighter,66,6,Julio,"Because... Uhm, the firefighter... The younger firefighter is not its brother because the other one firefighter was actually a other brother [A different brother?] Yeah",Ahh! [Tricky!],NA,include,parent,Cecilia,alternative_solution
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,6,67.175,different,container,potato,66,7,Julio,"[Did you hear that?] Yes [Then how could that be?] Because... Because, uhm, Barney's three bags had a little bit of things, but the other bags, the other one bag, actually, had more things than the other bag [Than the other three all added together?]",[You're close!],NA,include,parent,Jiayi,alternative_solution
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,7,19.787,similar,container,bucket,66,8,Julio,Because the bucket was empty,[Good job!],NA,include,parent,Jiayi,target_solution
bb2aaf89-b9fd-41ca-b0ba-33831d81092d,private,yes,f,en,V33ZKH,8,16.91,similar,container,cup,66,9,Julio,Because it was empty,*no reaction*,NA,include,parent,Jiayi,incorrect_response
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,0,47.251,different,container,cup,66,1,Julio,"I think, hmm... Because he may just walk on the side [Ok, click the next button]",*no reaction*,NA,include,child,Jiayi,incorrect_response
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,1,40.193,similar,container,bucket,66,2,Julio,"I think it was because, hmm... The bucket was filled of cereal, so it, nothing got wet",Mm? What is that mamma? What does that mean? [It didn't have any water inside] Yes,NA,include,child,Jiayi,target_solution
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,2,48.016,similar,container,potato,66,3,Julio,"I think because the three bag person that I don't remember his name, so I'm calling him the three bag person, uhm, had nothing in his bag, but the other like, one bag person I think, had a lot of things in his bag, so that's why like...","I'm right. Mamma, I'm right! [I know]",NA,include,child,Jiayi,target_solution
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,3,22.093,different,gender,basketball,66,4,Julio,"I don't know, I don't know [That's ok, take a guess] I don't know",*no reaction*,NA,include,child,Cecilia,incorrect_noresponse
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,4,31.715,different,gender,teacher,66,5,Julio,[Did you say your answer already?] I don't know [Maybe can you hear it again?] Penguin! Penguin!,*no reaction*,NA,include,child,Cecilia,incorrect_noresponse
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,5,21.405,different,gender,firefighter,66,6,Julio,I don't know.,*no reaction*,NA,include,child,Cecilia,incorrect_noresponse
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,6,29.889,no_answer,viewing,bedroom,66,7,Julio,I don't know.,*no reaction*,NA,include,child,Janie,incorrect_noresponse
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,7,32.61,similar,viewing,keys,66,8,Julio,"I think it was actually, light *distraction*",*no reaction*,Child distracted by her sibling in the middle of her response,include,child,Janie,target_solution
6dbad7c6-cddd-4930-bf33-8ef6aacf1416,private,no,f,en,V246BK,8,31.396,similar,viewing,cow,66,9,Julio,I don't know. It was because the sun was still up.,*no reaction*,NA,include,child,Janie,target_solution
