child_hashed_id,transcriber_id,video_duration,trial_num,question_set,question_id,riddle_start_time,riddle_stop_time,response_start_time,response_transcript,feedback_start_time,feedback_stop_time,feedback_transcript,trial_exclusion_reason,who_judged_response_similarity_during_feedback?,transcriber_comments,child_gender,age_months,child__language_list,response_category,parentCode
73VNMT,Janie,12:53,8,container,cup,"09:57, 10:30","10:12, 10:44",10:15,"I don't know. [You wanna listen to it again?] No. [You wanna make a guess?] I don't know what to say. [Why don't we just try listening to it again and see if you get a thought.] *replays question* I don't know. [Do you want to give a guess?] Um, because, um, because the tissue was already wet. [Interesting guess.]",11:18,11:32,*no reaction*,include,parent,NA,f,64,en,incorrect_response,different
73VNMT,Janie,12:53,9,container,potato,"11:47, 12:07","12:01, 12:22",12:05,"I don't know. [Let's listen to it again and see it you can give a guess.] *replays question* I don't know. [Can you give a guess?] Because it was, because it had more potatoes in it.",12:38,12:53,"[Well, fewer potatoes would have worked, too.]",include,parent,NA,f,64,en,alternative_solution,similar
FJY3SG,Julio,07:58,1,viewing,bedroom,00:38,01:02,01:04,"Because she walked, and he take slowly [Say it out loud] Because he walked, and it took him slowly.",01:15,01:29,*no reaction*,include,parent,NA,m,67,en,incorrect_response,different
FJY3SG,Julio,07:58,3,viewing,cow,02:45,03:10,03:11,"Uhm, because he was far away.",03:15,03:26,*no reaction*,include,parent,NA,m,67,en,incorrect_response,different
FJY3SG,Julio,07:58,4,container,potato,03:37,03:51,03:54,"Uhm, because maybe some can weight more than others?",03:59,04:11,*no reaction*,include,parent,NA,m,67,en,incorrect_response,different
FJY3SG,Julio,07:58,5,container,bucket,04:22,04:38,04:40,"Uhm, because he wasn't standing high up and it was made out of metal.",04:46,04:55,Ouch...,include,parent,NA,m,67,en,incorrect_response,different
FJY3SG,Julio,07:58,6,container,cup,05:05,05:19,05:22,Because there was no tissue in the box.,05:23,05:35,Hm...,include,parent,disappointed in the feedback,m,67,en,incorrect_response,different
FJY3SG,Julio,07:58,7,gender,basketball,05:46,05:58,05:59,"Uhm, maybe because they were cheating?",06:05,06:16,*no reaction*,include,parent,NA,m,67,en,incorrect_response,different
FJY3SG,Julio,07:58,8,gender,firefighter,06:29,06:43,06:46,Because the bigger one is a different age.,06:51,07:01,*no reaction*,include,parent,NA,m,67,en,incorrect_response,different
SCL5AZ,Julio,12:51,1,viewing,cow,"00:45, 01:33","01:10, 01:58",00:38,[Click next. You have to answer loudly] I don't know [Do you want to listen again?] Kind of [Okay] *replays question* Because he had night vision.,02:09,02:21,*no reaction*,include,parent,NA,m,58,en kn,target_solution,different
SCL5AZ,Julio,12:51,2,viewing,keys,02:51,03:15,03:20,Because she had night vision.,03:25,03:34,*no reaction*,include,parent,NA,m,58,en kn,incorrect_response,different
SCL5AZ,Julio,12:51,3,viewing,bedroom,03:53,04:17,04:20,Because she ran.,04:21,04:40,*no reaction*[Click the middle box. next.],include,parent,NA,m,58,en kn,incorrect_response,different
SCL5AZ,Julio,12:51,4,container,cup,04:57,05:11,05:25,[You wanna listen again?]I don't know.,05:26,05:39,*no reaction*,include,parent,NA,m,58,en kn,incorrect_noresponse,no_answer
SCL5AZ,Julio,12:51,5,container,bucket,05:59,06:15,06:19,"I don't know [Wait. Try to think of an answer] I am thinking [Do you want to listen to the riddle again?] No [Ok, press next]",06:38,06:54,*no reaction*[Press the middle one why or actually...],include,parent,NA,m,58,en kn,incorrect_noresponse,no_answer
SCL5AZ,Julio,12:51,6,container,potato,07:06,07:21,07:28,[You gotta answer with your words first] I don't know [Can you think of an answer?] I was thinking [Do you want to hear the question again?] No!,07:42,07:57,"Hey, mamma, why do I have... I just forgot what I was gonna say.",include,parent,NA,m,58,en kn,incorrect_noresponse,no_answer
SCL5AZ,Julio,12:51,7,gender,basketball,08:29,08:41,08:45,"I don't know [Can you please try to think?] Ugh! Why do I have to tell you again? [Sweetheart, you're saying I don't know for all of them. They want you to give an answer] Yeah, I'm thinking of an answer. I just don't come up with one [Ok, press next]",09:15,09:37,*no reaction*,include,parent,NA,m,58,en kn,incorrect_noresponse,no_answer
SCL5AZ,Julio,12:51,8,gender,firefighter,10:20,10:33,10:45,I don't know.,10:53,11:18,*no reaction*,include,parent,NA,m,58,en kn,incorrect_noresponse,no_answer
SCL5AZ,Julio,12:51,9,gender,teacher,11:45,12:03,12:20,*distraction* A bird! [Uhum. Can you answer the question?] I don't know,12:34,12:51,*no reaction*[Can you press this box?],include,parent,NA,m,58,en kn,incorrect_noresponse,no_answer
PdFCC6,Julio,09:57,1,viewing,cow,00:38,01:04,01:08,"[What do you think?] I don't know [Do you have a guess?] Uh, maybe you look out of the window [Okay. Can you tell me more?] Hm... Or get out of the truck [Mm -hmm] That's my answer [Okay]",01:32,01:45,*no reaction*,include,parent,NA,f,43,en,incorrect_response,different
PdFCC6,Julio,09:57,2,viewing,keys,02:00,02:24,02:25,[What do you think?] I don't know [Give your best guess] I don't know [You don't have to know. You can make something up] Maybe from the sun?,02:46,02:58,Open! [It's a koala!],include,parent,NA,f,43,en,target_solution,similar
PdFCC6,Julio,09:57,3,viewing,bedroom,03:14,03:38,03:50,Hand over to his right? Or a bit up.,03:56,04:09,Piggy!,include,parent,NA,f,43,en,incorrect_response,different
PdFCC6,Julio,09:57,4,gender,basketball,04:20,04:31,04:34,[What do you think?] I don't know [What's your best guess? You don't need to know] Don't know. I don't... I don't know [Sure],04:53,05:06,Monkey!,include,parent,NA,f,43,en,incorrect_noresponse,no_answer
PdFCC6,Julio,09:57,5,gender,teacher,05:18,05:35,05:47,I don't know [Wanna guess?] No!,05:54,06:05,Penguin!,include,parent,NA,f,43,en,incorrect_noresponse,no_answer
PdFCC6,Julio,09:57,6,gender,firefighter,06:16,06:29,06:30,"[What do you think?] I don't know [Hm? What do you think, how could it be?] I doesn't know [Wanna make a guess?] No!",06:52,07:03,*no reaction*,include,parent,NA,f,43,en,incorrect_noresponse,no_answer
PdFCC6,Julio,09:57,7,container,bucket,07:14,07:30,07:32,"[What do you think?] Hmm, I don't know. *distraction* [Wanna make a guess?]",07:46,07:57,Two left. One more!,include,parent,The child is distracted with a watch.,f,43,en,incorrect_noresponse,no_answer
PdFCC6,Julio,09:57,8,container,cup,08:11,08:25,08:25,[What do you think?] Maybe they cannot see it? [Hm. Okay.],08:35,08:48,*no reaction*,include,parent,NA,f,43,en,incorrect_response,different
PdFCC6,Julio,09:57,9,container,potato,09:03,09:17,09:19,"[What do you think?] Hm... Maybe... I think maybe she didn't know how much it, he had put in his bag?",09:46,09:57,*no reaction*,include,parent,*unclear audio* for the child due to muffled speech.,f,43,en,incorrect_response,different
P3T3PB,Julio,09:24,1,gender,basketball,00:42,00:54,00:58,[Do you know the answer?] B [You said B? Okay],01:06,01:22,[Oh!],include,parent,NA,m,51,en,incorrect_response,different
P3T3PB,Julio,09:24,2,gender,firefighter,01:37,01:51,01:53,"How did this be? Hm... You better have this [Let me hold it. Do you have a guess?] Um, no. [No? Okay]",02:04,02:17,*no reaction*,include,parent,NA,m,51,en,incorrect_noresponse,no_answer
P3T3PB,Julio,09:24,3,gender,teacher,02:31,02:48,02:52,"No B [No B? Or no what?] No Tartupas, no Tartan [Okay]",03:02,03:12,Pig!,include,parent,NA,m,51,en,incorrect_response,different
P3T3PB,Julio,09:24,4,container,cup,03:26,03:40,03:41,"[Do you have an idea?] No. Okay, *unclear audio* not home [Ok, so your guess is that she was not at home?] *nods* [Okay]",04:01,04:13,[Yay! Who's that?],include,parent,NA,m,51,en,incorrect_response,different
P3T3PB,Julio,09:24,5,container,potato,04:26,04:41,04:45,"*unclear audio* Bananas [Because it has bananas? Oh, okay]",04:50,05:01,"[Hmmm] Uhm, daddy [A penguin?] No, penguin.",include,parent,NA,m,51,en,incorrect_response,different
P3T3PB,Julio,09:24,6,container,bucket,05:19,05:34,05:38,"[What do you think?] Don't [No, do you have any guesses? What's your guess?] Uhm, water bottle [It was a water bottle? Okay]",05:53,06:05,[Oh!],include,parent,NA,m,51,en,incorrect_response,different
P3T3PB,Julio,09:24,7,viewing,bedroom,06:17,06:41,06:42,"Hmmm, turtle [A turtle?] No no no [No, what?] TV [Oh because of the TV? Okay let's see] *distraction*",06:53,07:07,*no reaction*,include,parent,NA,m,51,en,incorrect_response,different
P3T3PB,Julio,09:24,8,viewing,cow,07:21,07:46,07:51,"[How do you think the driver saw the cow?] I don't know [You don't know?] Nonono, *unclear audio* [Road blocks.]",07:58,08:13,"[Okay, interesting! Alright, last one]",include,parent,NA,m,51,en,incorrect_noresponse,no_answer
P3T3PB,Julio,09:24,9,viewing,keys,08:30,08:54,08:55,"Um, *unclear audio* [What is it?] Uhm, power [Because of power?] No. Uhm, it's thousand pillow [Because of a thousand pillows? Okay]",09:15,09:24,*no reaction*,include,parent,NA,m,51,en,incorrect_response,different
2cBHE2,Jiayi,09:25,1,gender,teacher,"00:38, 01:08","00:56, 01:25",01:01,"Umm, mamma I don't know. [Do you want me to hit replay to hear it again?] Yeah. *replays question* Mom I still don't know. [You don't know?] Yeah. [Okay. Do you want to guess?] No I can't think of any guesses. [Okay.]",01:37,01:49,*no reaction*,include,parent,NA,m,55,en,incorrect_noresponse,no_answer
2cBHE2,Jiayi,09:25,2,gender,basketball,"02:04, 02:33","02:16, 02:44",02:18,"[How could it be?] But I don't know the story. [Do you want me to hit replay? Do you want to hear it again?] *sigh* No. I just want to [You want to] *...* [Wylie, you want to guess? How could it be? Can you answer?]",02:58,03:12,"[Aha! Did you understand?] Yeah. [Okay, let's look to the next one.]",include,parent,NA,m,55,en,incorrect_noresponse,no_answer
2cBHE2,Jiayi,09:25,3,gender,firefighter,03:24,03:37,03:40,Oh I don't know also.,03:43,03:54,*no reaction*,include,parent,NA,m,55,en,incorrect_noresponse,no_answer
2cBHE2,Jiayi,09:25,4,viewing,keys,04:04,04:28,04:30,*child fumbles*,04:36,04:45,*plays with something* *no reaction*,include,parent,NA,m,55,en,incorrect_noresponse,different
2cBHE2,Jiayi,09:25,5,viewing,cow,04:57,05:23,05:24,With his eyeballs. *plays with something*,05:28,05:40,*unclear audio*,include,parent,NA,m,55,en,incorrect_response,different
2cBHE2,Jiayi,09:25,6,viewing,bedroom,05:50,06:13,06:19,Cause he go into the bed the way time. *stutter*,06:31,06:43,*no reaction*,include,parent,NA,m,55,en,incorrect_response,different
2cBHE2,Jiayi,09:25,7,container,potato,06:54,07:08,07:11,Because they can see how many they have. *stutter* [What?] They can see how many they have.,07:30,07:41,*play with somthing* [*whisper* You should stop that.] *unclear audio*,include,parent,NA,m,55,en,incorrect_response,different
2cBHE2,Jiayi,09:25,8,container,cup,07:54,08:08,08:11,Because that tissue can just be *stutter* full of water and so it does not spill out of my little tissue. *smile* *looks at the adult*,08:25,08:36,*no reaction*,include,parent,NA,m,55,en,incorrect_response,different
2cBHE2,Jiayi,09:25,9,container,bucket,08:51,09:06,08:42,"[Is that a rhino or a hippo? What do you think?] *pause* Oh, yeah! *...* Because he was not spill water on the floor.",09:14,09:25,*no reaction*,include,parent,NA,m,55,en,incorrect_response,different
CTCR3S,Julio,16:47,1,container,potato,"00:43, 01:24","00:57, 01:38",01:30,"*replays question* We... *replays question* What's going, mom? *distraction* Uh, he, took the bucket around, he spilled it.",01:58,02:21,*no reaction*,include,parent,"*distraction* in the background during the entire video, such as siblings screaming. Additionally, the parent is doing multiple activities while helping the participant.",f,49,en,incorrect_response,different
CTCR3S,Julio,16:47,2,container,bucket,02:58,03:14,03:21,He took the bucket and he spilled it.,03:31,03:55,*no reaction*,include,parent,*unclear audio* overall,f,49,en,incorrect_response,different
CTCR3S,Julio,16:47,3,container,cup,04:12,04:26,04:30,"Cause her cup fell, and her tissue fall of her mouth.",04:39,05:10,*distraction* [Hey you guys be quiet],include,parent,*unclear audio* overall,f,49,en,incorrect_response,different
CTCR3S,Julio,16:47,4,viewing,keys,05:34,05:58,06:01,"*unclear audio* is turned off, can't see the keys.",06:12,07:07,*distraction* [Be quiet] Be quiet cus I can't remember the question,include,parent,NA,f,49,en,incorrect_response,similar
CTCR3S,Julio,16:47,5,viewing,bedroom,07:32,07:56,07:59,"*distraction* Cus white lights turn back on, turn back off.",08:09,08:29,*no reaction*,include,parent,NA,f,49,en,incorrect_response,different
CTCR3S,Julio,16:47,6,viewing,cow,"08:40, 09:14","09:05, 09:39",09:42,"*distraction* [Sit down. Go upstairs. Here] *replays question* Cause she was out and gone away, and you go back shortly.",10:01,10:20,Tiger!,include,parent,NA,f,49,en,incorrect_response,different
CTCR3S,Julio,16:47,7,gender,basketball,10:42,10:53,10:57,"*distraction* Cause it missed, but the group do his best. *distraction* [Jayden, quiet] I need more water *replays question* [Jayden, quiet] *distraction* [Do you need to listen to it again?] yes [Ok] *replays question* [Go play with them and keep them quiet, please] Because... *distraction* And he goes his voice, and he will...",11:06,11:27,*no reaction*,include,parent,"*unclear audio* overall, specially at the end",f,49,en,incorrect_noresponse,different
CTCR3S,Julio,16:47,8,gender,firefighter,"11:43, 12:10, 12:10, 12:54, 13:34, 14:22, 14:22","11:56, 12:24, 13:07, 13:47, 14:35",14:20,"*distraction* [Did you listen?] Uhum [You didn't answer] Cause some people *unclear audio* [Because what?] Cause it was a visitor off, and he cleared the room, to be nice [Ah]",14:57,15:12,[One last time] *distraction* [One more],include,parent,*unclear audio* overall,f,49,en,incorrect_response,different
CTCR3S,Julio,16:47,9,gender,teacher,"15:28, 15:52, 15:53","15:45, 16:10",15:48,"[Did you listen] Yeah [Ok, let's try again] *replays question* [Just listen] *distraction* Cause just got one, she just got to, despite herself. It did by herself!",16:27,16:47,*no reaction*,include,parent,NA,f,49,en,incorrect_response,different
KEDCcT,Kacper,11:00,1,viewing,keys,00:41,01:05,00:35,[Press next.],01:09,01:27,"[You didn't say an answer. Okay, I think you're supposed to answer.]",include,child,"The child was sitting at the computer alone, with the adult in the background taking care of another child. The participant didn't say any answer out loud, and the mother realised that after the riddle.",f,60,en,incorrect_noresponse,no_answer
KEDCcT,Kacper,11:00,2,viewing,bedroom,01:44,02:08,02:10,"[You give an answer, and then we press next.] I don't know. [Then say the tiger. *pause* If you don't know, say it to the tiger.] I don't know. [Okay, now press next.]",02:32,02:50,"[Okay, click the middle one.]",include,parent,The parent instructed the child on what to click in the judgement part.,f,60,en,incorrect_noresponse,different
